STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_HORIZ,Time horizon,METHODOLOGY,Calculation methodology,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2024-02,,100.7198,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2024-03,,100.6779,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2024-04,,100.6323,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2024-05,,100.5838,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2024-06,,100.5329,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2024-07,,100.4808,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2024-08,,100.4286,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2024-09,,100.378,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2024-10,,100.331,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2024-11,,100.2894,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2024-12,,100.2546,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2025-01,,100.227,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2025-02,,100.2082,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2025-03,,100.1992,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2025-04,,100.2014,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2016-04,,100.2658,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2016-05,,100.3649,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2016-06,,100.4712,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2016-07,,100.5831,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2016-08,,100.698,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2016-09,,100.8138,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2016-10,,100.9288,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2016-11,,101.0425,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2016-12,,101.1544,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-01,,101.2641,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-02,,101.3713,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-03,,101.4755,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-04,,101.5757,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-05,,101.6709,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-06,,101.7607,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-07,,101.8435,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-08,,101.918,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-09,,101.9833,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-10,,102.0397,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-11,,102.0879,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2017-12,,102.1269,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-01,,102.1555,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-02,,102.1713,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-03,,102.1717,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-04,,102.1538,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-05,,102.1145,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-06,,102.051,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-07,,101.9624,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-08,,101.8492,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-09,,101.7134,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-10,,101.5588,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-11,,101.3899,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2018-12,,101.2101,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2019-01,,101.0227,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2019-02,,100.8304,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2019-03,,100.6363,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2019-04,,100.4438,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2019-05,,100.2569,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2019-06,,100.0798,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2019-07,,99.91642,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2019-08,,99.76974,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2019-09,,99.64069,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2019-10,,99.52816,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2017-Q4,,119.5324,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LOCOVR,Cars registrations or sales,IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2023-02,,100.514,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2018-Q1,,121.5325,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2018-Q2,,123.348,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2018-Q3,,125.0751,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2018-Q4,,126.8261,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2019-Q1,,128.2522,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2019-Q2,,129.5199,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2019-Q3,,130.6215,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2019-Q4,,131.238,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2020-Q1,,131.6147,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2005-Q1,,47.09311,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2020-Q2,,99.71164,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2020-Q3,,124.205,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2020-Q4,,133.6825,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2021-Q1,,135.1778,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2021-Q2,,122.4267,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2021-Q3,,137.8114,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2021-Q4,,139.2606,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2022-Q1,,141.0262,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2022-Q2,,142.911,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2022-Q3,,144.5608,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,Q,Quarterly,RS,Reference series (GDP),IX,Index,_Z,Not applicable,Y,Calendar and seasonally adjusted,IX,Index,_Z,Not applicable,N,National,2022-Q4,,151.4573,,E,Estimated value,0,Units,2,Two,,
